follow_up,population,n,events,term,HR,HR_lower_95,HR_upper_95,p,E_value
10 years,Pancreatic Cancer,2764,2477,kps_group_Not documented,1.0744787953474222,0.9734095566460723,1.1860420660232132,0.15408334287532477,1.3573672650732584
10 years,Pancreatic Cancer,2764,2477,concurrent_chemo_Yes,0.9416803735516097,0.8490126840695769,1.0444625181355107,0.2555821197045428,1.3183821209660165
10 years,Pancreatic Cancer,2764,2477,total_dose_group_Middle,0.9798992980304478,0.7958972900758661,1.2064403865340925,0.8482473202116354,1.1651982471225493
10 years,Pancreatic Cancer,2764,2477,total_dose_group_High,0.8218747528247013,0.6809772715202044,0.9919246024507336,0.040907339034555484,1.7302500938784569
10 years,Pancreatic Cancer,2764,2477,fraction_dose_group_Middle,0.8740708371732453,0.7135023960706693,1.0707740192663164,0.19371784699634348,1.5500631467989405
10 years,Pancreatic Cancer,2764,2477,fraction_dose_group_High,0.8296180556191433,0.6376242603279695,1.079422727509255,0.16426275877739338,1.7029203604267509
10 years,Prostate Cancer,2821,1632,age_at_rt,1.0199990845782154,1.0158705739236968,1.0241443735514113,1.0770027550083225e-21,1.162824320311198
10 years,Prostate Cancer,2821,1632,approval_to_rt_days,1.0027490812402133,0.991881886737439,1.013735338222039,0.6214481307554192,1.0552527828990357
10 years,Prostate Cancer,2821,1632,season_Summer,0.9466268253405674,0.8257113363794357,1.0852489326155732,0.4314812391463678,1.3004346777632045
10 years,Prostate Cancer,2821,1632,season_Autumn,1.0313652258309567,0.9012588486461627,1.1802538534309115,0.6535151127107557,1.2112235123300323
10 years,Prostate Cancer,2821,1632,season_Winter,0.9813246937745843,0.8528378496127482,1.129169108816001,0.7923243064202576,1.1582890263677321
10 years,Prostate Cancer,2821,1632,timing_group_Night,0.9046260061555869,0.7646083844055832,1.07028411890775,0.24269630023063377,1.4468153617466235
10 years,Prostate Cancer,2821,1632,timing_group_Afternoon,1.0419652667184136,0.9191275688603066,1.1812197281752774,0.5206683326918669,1.251073732183495
10 years,Prostate Cancer,2821,1632,timing_group_Evening,0.9868733971478327,0.8623786708417563,1.1293404335330726,0.8476995721804825,1.1293965272566153
10 years,Prostate Cancer,2821,1632,year_bin_2015-2019,1.082068493400068,0.938119685684634,1.2481053774653474,0.2788380089136346,1.3800680420725868
10 years,Prostate Cancer,2821,1632,year_bin_2020-2025,1.048875111966649,0.9195004864326427,1.1964528749421606,0.4774235451374381,1.2752904129875862
10 years,Prostate Cancer,2821,1632,stage_Stage II,1.3011817991609418,1.0978032636729667,1.5422381500334734,0.002397323501505954,1.9271947984722688
10 years,Prostate Cancer,2821,1632,stage_Stage III,1.7184304216536324,1.4598724272023833,2.022781620530808,7.635268672313672e-11,2.829543688792068
10 years,Prostate Cancer,2821,1632,stage_Stage IV,2.7834270216322943,2.3437838518494662,3.30553774343967,1.7995394506211767e-31,5.011439356230227
10 years,Prostate Cancer,2821,1632,stage_Recurrence,2.3259420200655225,1.7504952810611907,3.0905574777824096,5.852958617239584e-09,4.0820924295239385
10 years,Prostate Cancer,2821,1632,stage_Unknown,1.221832913723469,0.9646337961547836,1.547608714321302,0.09663624852045825,1.7424505808598358
10 years,Prostate Cancer,2821,1632,kps_group_<90,1.3987072111078014,1.2326499498386156,1.587134987237133,1.9529114537641826e-07,2.145483383261923
10 years,Prostate Cancer,2821,1632,kps_group_Not documented,1.2615796119965437,1.1223145490965087,1.418125710556469,9.881594922915846e-05,1.8360389277089846
10 years,Prostate Cancer,2821,1632,concurrent_chemo_Yes,0.888349343580454,0.7793289762974676,1.0126205751890354,0.07635731498777439,1.501820968093105
10 years,Prostate Cancer,2821,1632,total_dose_group_Middle,0.938626129020664,0.8352791599796139,1.0547599560628553,0.2872380540830236,1.329323215715177
10 years,Prostate Cancer,2821,1632,total_dose_group_High,0.8480043835576583,0.7414159262328118,0.9699163574579002,0.016143189999549376,1.6389846313374004
10 years,Prostate Cancer,2821,1632,fraction_dose_group_Middle,0.9776535578324252,0.8749149758761924,1.0924564163337096,0.6899292521419107,1.1757613471796433
10 years,Soft Tissue Sarcoma,1922,1301,age_at_rt,1.0191173344424271,1.0148367411164234,1.0234159833614935,1.1666414958042197e-18,1.1586981601980113
10 years,Soft Tissue Sarcoma,1922,1301,approval_to_rt_days,0.9886081654232172,0.9766084070965649,1.0007553668794305,0.065947524489913,1.1194855315596808
10 years,Soft Tissue Sarcoma,1922,1301,season_Summer,0.8967571680500731,0.7691125483920332,1.0455861370750676,0.1642399911365555,1.473435923640002
10 years,Soft Tissue Sarcoma,1922,1301,season_Autumn,0.9530210786423241,0.8138063261968314,1.1160507692058728,0.5503592962781146,1.2767253961527012
10 years,Soft Tissue Sarcoma,1922,1301,season_Winter,1.0220156747898959,0.8777913382216074,1.189936598864624,0.7790372292095993,1.1720168905394701
10 years,Soft Tissue Sarcoma,1922,1301,timing_group_Night,1.0282917285992683,0.8500723170966383,1.2438752066613472,0.7738896430328635,1.198855940866681
10 years,Soft Tissue Sarcoma,1922,1301,timing_group_Afternoon,1.1130455376271422,0.9650400371638652,1.2837502291330654,0.14125039626503197,1.4677634977088836
10 years,Soft Tissue Sarcoma,1922,1301,timing_group_Evening,1.0924416189443753,0.9362334040346583,1.2747127859984242,0.2614227776116002,1.4102262501923832
10 years,Soft Tissue Sarcoma,1922,1301,sex_Male,0.9807862126962587,0.878813414653151,1.0945913876322981,0.7290670294960117,1.1609194660213171
10 years,Soft Tissue Sarcoma,1922,1301,year_bin_2015-2019,1.108244706123398,0.947493354759007,1.2962690687819427,0.19864933513892344,1.4545994700968978
10 years,Soft Tissue Sarcoma,1922,1301,year_bin_2020-2025,0.9865180488087313,0.851984883043006,1.1422947519319553,0.8560091229031364,1.1313648098483833
10 years,Soft Tissue Sarcoma,1922,1301,stage_Stage II,1.3264159338714858,1.1058348163310692,1.5909964161423509,0.0023341679837632855,1.9844153987319673
10 years,Soft Tissue Sarcoma,1922,1301,stage_Stage III,1.8929089781937345,1.5961841556206173,2.2447938648615957,2.2101861768742192e-13,3.1929841381490016
10 years,Soft Tissue Sarcoma,1922,1301,stage_Stage IV,2.735195424072829,2.2728388367159122,3.2916077845092047,1.7409888164171572e-26,4.913749665719365
10 years,Soft Tissue Sarcoma,1922,1301,stage_Recurrence,2.625575443827965,1.9348027377554542,3.5629711891092675,5.749914621271365e-10,4.691506460925209
10 years,Soft Tissue Sarcoma,1922,1301,stage_Unknown,1.4127790265138145,1.095432986782316,1.8220599542288152,0.007763628676564821,2.1764317952795063
10 years,Soft Tissue Sarcoma,1922,1301,kps_group_<90,1.4801198619463556,1.2856827969702558,1.703962136609954,4.8384624015059444e-08,2.3231115248836254
10 years,Soft Tissue Sarcoma,1922,1301,kps_group_Not documented,1.2299432294823112,1.0735663326804676,1.4090981634756887,0.002853290583717758,1.7617487562184162
10 years,Soft Tissue Sarcoma,1922,1301,concurrent_chemo_Yes,1.036829078014541,0.898747170021998,1.1961256434222438,0.6199063819738351,1.2322400782216487
10 years,Soft Tissue Sarcoma,1922,1301,total_dose_group_Middle,0.9381012177506005,0.8208974759733431,1.0720387387008323,0.34804603206430507,1.3311939428011708
10 years,Soft Tissue Sarcoma,1922,1301,total_dose_group_High,0.8287904326257312,0.713804999737904,0.9622986410352427,0.013729166119363442,1.7058290285557924
10 years,Soft Tissue Sarcoma,1922,1301,fraction_dose_group_Middle,1.0562375535905928,0.931421050688638,1.197780282923822,0.3938134551241208,1.299959148908791
10 years,Liver Cancer,2048,1733,age_at_rt,1.0159943148179467,1.012215800509067,1.0197869339949535,7.008141724156922e-17,1.1434703240292576
10 years,Liver Cancer,2048,1733,approval_to_rt_days,0.9993224902221737,0.9884647072169982,1.0102995404616033,0.9032220977634715,1.026724633974464
10 years,Liver Cancer,2048,1733,season_Summer,0.9114435145065946,0.7970374436292543,1.042271334648301,0.1754281129638532,1.4236586214847828
10 years,Liver Cancer,2048,1733,season_Autumn,0.8899187988662638,0.7792420070148618,1.0163151645397237,0.08522707838176362,1.4965240350738775
10 years,Liver Cancer,2048,1733,season_Winter,0.8613030476464067,0.7532255221829948,0.9848882148005058,0.02906901417423583,1.5934233613691933
10 years,Liver Cancer,2048,1733,timing_group_Night,0.9842065722776626,0.8356996520745256,1.1591037216659783,0.8487153390233794,1.1437354075564112
10 years,Liver Cancer,2048,1733,timing_group_Afternoon,0.9911278542726599,0.8758049021162544,1.1216361328207454,0.8877105547393037,1.103986800053662
10 years,Liver Cancer,2048,1733,timing_group_Evening,0.9962861832725458,0.8712163385142304,1.1393107717338384,0.9566458707982334,1.0648959205559885
10 years,Liver Cancer,2048,1733,sex_Male,0.940578134911206,0.8550093800341353,1.034710552342388,0.2080977924939146,1.3223420347766432
10 years,Liver Cancer,2048,1733,year_bin_2015-2019,0.908419910380136,0.7902679755604716,1.0442365869498753,0.17667103053419303,1.4339426177943264
10 years,Liver Cancer,2048,1733,year_bin_2020-2025,0.9078110299616926,0.7989240505100466,1.031538436718705,0.13790315573810624,1.4360107145904708
10 years,Liver Cancer,2048,1733,stage_Stage II,1.3333195865285594,1.142756583165759,1.5556603619782639,0.00025639257273058717,1.999969069609533
10 years,Liver Cancer,2048,1733,stage_Stage III,1.592134116096022,1.3689208376443183,1.851744070167696,1.5942994705846518e-09,2.5630908234423586
10 years,Liver Cancer,2048,1733,stage_Stage IV,2.7683434808766276,2.348579005655842,3.263132987928598,6.7548742180232775e-34,4.9808945305103975
10 years,Liver Cancer,2048,1733,stage_Recurrence,2.364711999830412,1.7889765636444774,3.1257328663659427,1.486662974480025e-09,4.161139243642845
10 years,Liver Cancer,2048,1733,stage_Unknown,1.4472156865725927,1.1565937196449771,1.810863406819016,0.0012294317840311493,2.251714012791602
10 years,Liver Cancer,2048,1733,kps_group_<90,1.2620389821868094,1.108253095172294,1.4371648493447275,0.0004476204400372807,1.8371071610771983
10 years,Liver Cancer,2048,1733,kps_group_Not documented,1.0448402556370893,0.9330213159205907,1.1700602560431659,0.44753698060189573,1.2612909524774756
10 years,Liver Cancer,2048,1733,concurrent_chemo_Yes,0.9642174473216311,0.8500750631537387,1.0936861061071972,0.570819516895674,1.2332931445998307
10 years,Liver Cancer,2048,1733,total_dose_group_Middle,1.045069042199995,0.8318343206366468,1.3129649449050385,0.704976437499942,1.2620949871117038
10 years,Liver Cancer,2048,1733,total_dose_group_High,0.971255112379761,0.7931696772687101,1.1893249582765362,0.7777736599551468,1.2041565170831625
10 years,Liver Cancer,2048,1733,fraction_dose_group_Middle,0.9570345287168507,0.7559652078902982,1.211583654375265,0.7151421100233349,1.2614812783216933
10 years,Liver Cancer,2048,1733,fraction_dose_group_High,0.8583320229230681,0.6329679334062084,1.1639355213629847,0.3255767927879622,1.603561361303347
10 years,Other,4687,3220,age_at_rt,1.0191935938088184,1.0164350569860852,1.0219596171161531,5.191236867362667e-43,1.159057770251953
10 years,Other,4687,3220,approval_to_rt_days,0.9937999910691735,0.9857267074879386,1.0019393963322984,0.1350692092505316,1.0854700595140352
10 years,Other,4687,3220,season_Summer,0.9646580180918446,0.8735832316370842,1.065227740378004,0.4770052059507631,1.231518953222166
10 years,Other,4687,3220,season_Autumn,0.9870768844998639,0.8944626454275019,1.089280565146785,0.7958231364691307,1.1282605227355247
10 years,Other,4687,3220,season_Winter,1.0155268668354207,0.9210524911723408,1.1196916865746773,0.7571212887943626,1.14109736667175
10 years,Other,4687,3220,timing_group_Night,0.9850461151432364,0.8776159058984062,1.1056270088513038,0.7981668561297356,1.1393233887044623
10 years,Other,4687,3220,timing_group_Afternoon,0.9347947407281504,0.8538254736092248,1.0234424180379347,0.14465201024372773,1.3429185576714382
10 years,Other,4687,3220,timing_group_Evening,0.9732828027826753,0.8837735589987101,1.0718576093923202,0.5822029241674751,1.1953914702047723
10 years,Other,4687,3220,sex_Male,1.032074855997379,0.9628685970774106,1.1062553204197756,0.3726623830681385,1.2140189473678642
10 years,Other,4687,3220,year_bin_2015-2019,0.9437321614438273,0.8534275443475737,1.0435922749883886,0.25910607976625216,1.3109741079684691
10 years,Other,4687,3220,year_bin_2020-2025,0.9455206053622278,0.8617843697949055,1.0373931652732542,0.2363986647838388,1.3044752357531109
10 years,Other,4687,3220,stage_Stage II,1.342194970260171,1.194847161704433,1.5077136188882136,7.036494124219311e-07,2.0199060945096776
10 years,Other,4687,3220,stage_Stage III,1.7671289283275458,1.5805211126127143,1.9757690197316886,1.5375278468950506e-23,2.9314380457892764
10 years,Other,4687,3220,stage_Stage IV,3.1573531429356563,2.8034150937106785,3.5559767412147947,4.1665206504250975e-80,5.767243126492437
10 years,Other,4687,3220,stage_Recurrence,2.225259999058906,1.796609713637923,2.756181281790395,2.357868466192353e-13,3.876478356621811
10 years,Other,4687,3220,stage_Unknown,1.6541050160699595,1.398487915638818,1.9564440804895973,4.2065561454484e-09,2.6942773037789918
10 years,Other,4687,3220,kps_group_<90,1.4875165463092879,1.3577687513807932,1.629662984432131,1.4879719852817813e-17,2.339096800445458
10 years,Other,4687,3220,kps_group_Not documented,1.1594289536032372,1.067442229509757,1.259342624163259,0.00045244300164695543,1.5893667919592724
10 years,Other,4687,3220,concurrent_chemo_Yes,0.9828803147476184,0.8984350119936461,1.0752627627174547,0.7063600022568681,1.150539082055767
10 years,Other,4687,3220,total_dose_group_Middle,0.9153520138894962,0.8410945621878549,0.99616540992976,0.04046529624257664,1.4103243888531047
10 years,Other,4687,3220,total_dose_group_High,0.880102808932236,0.7996507238361283,0.9686491004154284,0.009022355277023539,1.529664175755054
10 years,Other,4687,3220,fraction_dose_group_Middle,0.9859921212501803,0.9112813642643887,1.0668279867131938,0.7256700687639976,1.1342432263614763
